sample_id,trajectory_id,step_id,changed_parameter,raw_changed_parameter,raw_JuvenileLeaves,actual_JuvenileLeaves,raw_Rmax_LTAR,actual_Rmax_LTAR,raw_Rmax_LTIR,actual_Rmax_LTIR,raw_PhyllFrmTassel,actual_PhyllFrmTassel,raw_StayGreen,actual_StayGreen,raw_LM_min,actual_LM_min,raw_Diffx,actual_Diffx,raw_Diffz,actual_Diffz,raw_thetaR,actual_thetaR,raw_thetaS,actual_thetaS,raw_Alfa,actual_Alfa,raw_n,actual_n,raw_Ks,actual_Ks
706,51,5,Alfa,Alfa,18.666666666666668,19,0.58,0.58,0.96,0.96,2.9,2.9,4.65,4.65,112.5,112.5,19.333333333333332,19.333333333333332,1.1,1.1,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.034666666666666665,0.034666666666666665,1.6133333333333333,1.6133333333333333,22.5,22.5
707,51,6,Diffx,Diffx,18.666666666666668,19,0.58,0.58,0.96,0.96,2.9,2.9,4.65,4.65,112.5,112.5,22.0,22.0,1.1,1.1,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.034666666666666665,0.034666666666666665,1.6133333333333333,1.6133333333333333,22.5,22.5
708,51,7,n,n,18.666666666666668,19,0.58,0.58,0.96,0.96,2.9,2.9,4.65,4.65,112.5,112.5,22.0,22.0,1.1,1.1,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.034666666666666665,0.034666666666666665,1.4,1.4,22.5,22.5
709,51,8,Diffz,Diffz,18.666666666666668,19,0.58,0.58,0.96,0.96,2.9,2.9,4.65,4.65,112.5,112.5,22.0,22.0,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.034666666666666665,0.034666666666666665,1.4,1.4,22.5,22.5
710,51,9,PhyllFrmTassel,PhyllFrmTassel,18.666666666666668,19,0.58,0.58,0.96,0.96,3.3,3.3,4.65,4.65,112.5,112.5,22.0,22.0,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.034666666666666665,0.034666666666666665,1.4,1.4,22.5,22.5
711,51,10,LM_min,LM_min,18.666666666666668,19,0.58,0.58,0.96,0.96,3.3,3.3,4.65,4.65,124.16666666666667,124.16666666666667,22.0,22.0,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.034666666666666665,0.034666666666666665,1.4,1.4,22.5,22.5
712,51,11,Rmax_LTAR,Rmax_LTAR,18.666666666666668,19,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.65,4.65,124.16666666666667,124.16666666666667,22.0,22.0,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.034666666666666665,0.034666666666666665,1.4,1.4,22.5,22.5
713,51,12,thetaR,thetaR,18.666666666666668,19,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.65,4.65,124.16666666666667,124.16666666666667,22.0,22.0,0.9666666666666667,0.9666666666666667,0.07,0.07,0.4156666666666667,0.4156666666666667,0.034666666666666665,0.034666666666666665,1.4,1.4,22.5,22.5
714,51,13,thetaS,thetaS,18.666666666666668,19,0.5113333333333333,0.5113333333333333,0.96,0.96,3.3,3.3,4.65,4.65,124.16666666666667,124.16666666666667,22.0,22.0,0.9666666666666667,0.9666666666666667,0.07,0.07,0.473,0.473,0.034666666666666665,0.034666666666666665,1.4,1.4,22.5,22.5
715,52,0,,,20.0,20,0.5456666666666666,0.5456666666666666,0.88,0.88,2.9,2.9,4.95,4.95,112.5,112.5,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4443333333333333,0.4443333333333333,0.037333333333333336,0.037333333333333336,1.72,1.72,22.5,22.5
716,52,1,n,n,20.0,20,0.5456666666666666,0.5456666666666666,0.88,0.88,2.9,2.9,4.95,4.95,112.5,112.5,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4443333333333333,0.4443333333333333,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,22.5,22.5
717,52,2,Alfa,Alfa,20.0,20,0.5456666666666666,0.5456666666666666,0.88,0.88,2.9,2.9,4.95,4.95,112.5,112.5,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4443333333333333,0.4443333333333333,0.032,0.032,1.5066666666666666,1.5066666666666666,22.5,22.5
718,52,3,LM_min,LM_min,20.0,20,0.5456666666666666,0.5456666666666666,0.88,0.88,2.9,2.9,4.95,4.95,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4443333333333333,0.4443333333333333,0.032,0.032,1.5066666666666666,1.5066666666666666,22.5,22.5
719,52,4,thetaR,thetaR,20.0,20,0.5456666666666666,0.5456666666666666,0.88,0.88,2.9,2.9,4.95,4.95,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.032,0.032,1.5066666666666666,1.5066666666666666,22.5,22.5
720,52,5,StayGreen,StayGreen,20.0,20,0.5456666666666666,0.5456666666666666,0.88,0.88,2.9,2.9,4.35,4.35,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.032,0.032,1.5066666666666666,1.5066666666666666,22.5,22.5
721,52,6,Diffz,Diffz,20.0,20,0.5456666666666666,0.5456666666666666,0.88,0.88,2.9,2.9,4.35,4.35,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,0.9,0.9,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.032,0.032,1.5066666666666666,1.5066666666666666,22.5,22.5
722,52,7,Ks,Ks,20.0,20,0.5456666666666666,0.5456666666666666,0.88,0.88,2.9,2.9,4.35,4.35,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,0.9,0.9,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.032,0.032,1.5066666666666666,1.5066666666666666,25.833333333333332,25.833333333333332
723,52,8,Rmax_LTAR,Rmax_LTAR,20.0,20,0.477,0.477,0.88,0.88,2.9,2.9,4.35,4.35,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,0.9,0.9,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.032,0.032,1.5066666666666666,1.5066666666666666,25.833333333333332,25.833333333333332
724,52,9,JuvenileLeaves,JuvenileLeaves,17.333333333333332,17,0.477,0.477,0.88,0.88,2.9,2.9,4.35,4.35,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,0.9,0.9,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.032,0.032,1.5066666666666666,1.5066666666666666,25.833333333333332,25.833333333333332
725,52,10,Diffx,Diffx,17.333333333333332,17,0.477,0.477,0.88,0.88,2.9,2.9,4.35,4.35,124.16666666666667,124.16666666666667,22.0,22.0,0.9,0.9,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.032,0.032,1.5066666666666666,1.5066666666666666,25.833333333333332,25.833333333333332
726,52,11,PhyllFrmTassel,PhyllFrmTassel,17.333333333333332,17,0.477,0.477,0.88,0.88,3.3,3.3,4.35,4.35,124.16666666666667,124.16666666666667,22.0,22.0,0.9,0.9,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.032,0.032,1.5066666666666666,1.5066666666666666,25.833333333333332,25.833333333333332
727,52,12,thetaS,thetaS,17.333333333333332,17,0.477,0.477,0.88,0.88,3.3,3.3,4.35,4.35,124.16666666666667,124.16666666666667,22.0,22.0,0.9,0.9,0.07533333333333334,0.07533333333333334,0.387,0.387,0.032,0.032,1.5066666666666666,1.5066666666666666,25.833333333333332,25.833333333333332
728,52,13,Rmax_LTIR,Rmax_LTIR,17.333333333333332,17,0.477,0.477,0.96,0.96,3.3,3.3,4.35,4.35,124.16666666666667,124.16666666666667,22.0,22.0,0.9,0.9,0.07533333333333334,0.07533333333333334,0.387,0.387,0.032,0.032,1.5066666666666666,1.5066666666666666,25.833333333333332,25.833333333333332
729,53,0,,,18.666666666666668,19,0.477,0.477,0.88,0.88,3.1,3.1,4.65,4.65,130.0,130.0,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.07533333333333334,0.07533333333333334,0.473,0.473,0.032,0.032,1.6133333333333333,1.6133333333333333,24.166666666666668,24.166666666666668
730,53,1,Alfa,Alfa,18.666666666666668,19,0.477,0.477,0.88,0.88,3.1,3.1,4.65,4.65,130.0,130.0,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.07533333333333334,0.07533333333333334,0.473,0.473,0.037333333333333336,0.037333333333333336,1.6133333333333333,1.6133333333333333,24.166666666666668,24.166666666666668
731,53,2,LM_min,LM_min,18.666666666666668,19,0.477,0.477,0.88,0.88,3.1,3.1,4.65,4.65,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.07533333333333334,0.07533333333333334,0.473,0.473,0.037333333333333336,0.037333333333333336,1.6133333333333333,1.6133333333333333,24.166666666666668,24.166666666666668
732,53,3,PhyllFrmTassel,PhyllFrmTassel,18.666666666666668,19,0.477,0.477,0.88,0.88,2.7,2.7,4.65,4.65,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.07533333333333334,0.07533333333333334,0.473,0.473,0.037333333333333336,0.037333333333333336,1.6133333333333333,1.6133333333333333,24.166666666666668,24.166666666666668
733,53,4,thetaR,thetaR,18.666666666666668,19,0.477,0.477,0.88,0.88,2.7,2.7,4.65,4.65,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.086,0.086,0.473,0.473,0.037333333333333336,0.037333333333333336,1.6133333333333333,1.6133333333333333,24.166666666666668,24.166666666666668
734,53,5,Diffx,Diffx,18.666666666666668,19,0.477,0.477,0.88,0.88,2.7,2.7,4.65,4.65,118.33333333333333,118.33333333333333,18.0,18.0,0.9666666666666667,0.9666666666666667,0.086,0.086,0.473,0.473,0.037333333333333336,0.037333333333333336,1.6133333333333333,1.6133333333333333,24.166666666666668,24.166666666666668
735,53,6,n,n,18.666666666666668,19,0.477,0.477,0.88,0.88,2.7,2.7,4.65,4.65,118.33333333333333,118.33333333333333,18.0,18.0,0.9666666666666667,0.9666666666666667,0.086,0.086,0.473,0.473,0.037333333333333336,0.037333333333333336,1.4,1.4,24.166666666666668,24.166666666666668
736,53,7,StayGreen,StayGreen,18.666666666666668,19,0.477,0.477,0.88,0.88,2.7,2.7,4.05,4.05,118.33333333333333,118.33333333333333,18.0,18.0,0.9666666666666667,0.9666666666666667,0.086,0.086,0.473,0.473,0.037333333333333336,0.037333333333333336,1.4,1.4,24.166666666666668,24.166666666666668
737,53,8,Rmax_LTAR,Rmax_LTAR,18.666666666666668,19,0.5456666666666666,0.5456666666666666,0.88,0.88,2.7,2.7,4.05,4.05,118.33333333333333,118.33333333333333,18.0,18.0,0.9666666666666667,0.9666666666666667,0.086,0.086,0.473,0.473,0.037333333333333336,0.037333333333333336,1.4,1.4,24.166666666666668,24.166666666666668
738,53,9,Rmax_LTIR,Rmax_LTIR,18.666666666666668,19,0.5456666666666666,0.5456666666666666,0.96,0.96,2.7,2.7,4.05,4.05,118.33333333333333,118.33333333333333,18.0,18.0,0.9666666666666667,0.9666666666666667,0.086,0.086,0.473,0.473,0.037333333333333336,0.037333333333333336,1.4,1.4,24.166666666666668,24.166666666666668
739,53,10,Diffz,Diffz,18.666666666666668,19,0.5456666666666666,0.5456666666666666,0.96,0.96,2.7,2.7,4.05,4.05,118.33333333333333,118.33333333333333,18.0,18.0,1.1,1.1,0.086,0.086,0.473,0.473,0.037333333333333336,0.037333333333333336,1.4,1.4,24.166666666666668,24.166666666666668
740,53,11,JuvenileLeaves,JuvenileLeaves,16.0,16,0.5456666666666666,0.5456666666666666,0.96,0.96,2.7,2.7,4.05,4.05,118.33333333333333,118.33333333333333,18.0,18.0,1.1,1.1,0.086,0.086,0.473,0.473,0.037333333333333336,0.037333333333333336,1.4,1.4,24.166666666666668,24.166666666666668
741,53,12,thetaS,thetaS,16.0,16,0.5456666666666666,0.5456666666666666,0.96,0.96,2.7,2.7,4.05,4.05,118.33333333333333,118.33333333333333,18.0,18.0,1.1,1.1,0.086,0.086,0.4156666666666667,0.4156666666666667,0.037333333333333336,0.037333333333333336,1.4,1.4,24.166666666666668,24.166666666666668
742,53,13,Ks,Ks,16.0,16,0.5456666666666666,0.5456666666666666,0.96,0.96,2.7,2.7,4.05,4.05,118.33333333333333,118.33333333333333,18.0,18.0,1.1,1.1,0.086,0.086,0.4156666666666667,0.4156666666666667,0.037333333333333336,0.037333333333333336,1.4,1.4,27.5,27.5
743,54,0,,,17.333333333333332,17,0.5456666666666666,0.5456666666666666,1.0,1.0,3.1,3.1,4.95,4.95,112.5,112.5,18.0,18.0,1.1,1.1,0.086,0.086,0.4156666666666667,0.4156666666666667,0.032,0.032,1.5066666666666666,1.5066666666666666,27.5,27.5
744,54,1,thetaS,thetaS,17.333333333333332,17,0.5456666666666666,0.5456666666666666,1.0,1.0,3.1,3.1,4.95,4.95,112.5,112.5,18.0,18.0,1.1,1.1,0.086,0.086,0.473,0.473,0.032,0.032,1.5066666666666666,1.5066666666666666,27.5,27.5
745,54,2,Rmax_LTAR,Rmax_LTAR,17.333333333333332,17,0.477,0.477,1.0,1.0,3.1,3.1,4.95,4.95,112.5,112.5,18.0,18.0,1.1,1.1,0.086,0.086,0.473,0.473,0.032,0.032,1.5066666666666666,1.5066666666666666,27.5,27.5
746,54,3,Rmax_LTIR,Rmax_LTIR,17.333333333333332,17,0.477,0.477,0.92,0.92,3.1,3.1,4.95,4.95,112.5,112.5,18.0,18.0,1.1,1.1,0.086,0.086,0.473,0.473,0.032,0.032,1.5066666666666666,1.5066666666666666,27.5,27.5
747,54,4,Diffx,Diffx,17.333333333333332,17,0.477,0.477,0.92,0.92,3.1,3.1,4.95,4.95,112.5,112.5,20.666666666666668,20.666666666666668,1.1,1.1,0.086,0.086,0.473,0.473,0.032,0.032,1.5066666666666666,1.5066666666666666,27.5,27.5
748,54,5,Ks,Ks,17.333333333333332,17,0.477,0.477,0.92,0.92,3.1,3.1,4.95,4.95,112.5,112.5,20.666666666666668,20.666666666666668,1.1,1.1,0.086,0.086,0.473,0.473,0.032,0.032,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
749,54,6,JuvenileLeaves,JuvenileLeaves,20.0,20,0.477,0.477,0.92,0.92,3.1,3.1,4.95,4.95,112.5,112.5,20.666666666666668,20.666666666666668,1.1,1.1,0.086,0.086,0.473,0.473,0.032,0.032,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
750,54,7,thetaR,thetaR,20.0,20,0.477,0.477,0.92,0.92,3.1,3.1,4.95,4.95,112.5,112.5,20.666666666666668,20.666666666666668,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.032,0.032,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
751,54,8,StayGreen,StayGreen,20.0,20,0.477,0.477,0.92,0.92,3.1,3.1,4.35,4.35,112.5,112.5,20.666666666666668,20.666666666666668,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.032,0.032,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
752,54,9,n,n,20.0,20,0.477,0.477,0.92,0.92,3.1,3.1,4.35,4.35,112.5,112.5,20.666666666666668,20.666666666666668,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.032,0.032,1.72,1.72,24.166666666666668,24.166666666666668
753,54,10,Alfa,Alfa,20.0,20,0.477,0.477,0.92,0.92,3.1,3.1,4.35,4.35,112.5,112.5,20.666666666666668,20.666666666666668,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.037333333333333336,0.037333333333333336,1.72,1.72,24.166666666666668,24.166666666666668
754,54,11,LM_min,LM_min,20.0,20,0.477,0.477,0.92,0.92,3.1,3.1,4.35,4.35,124.16666666666667,124.16666666666667,20.666666666666668,20.666666666666668,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.037333333333333336,0.037333333333333336,1.72,1.72,24.166666666666668,24.166666666666668
755,54,12,PhyllFrmTassel,PhyllFrmTassel,20.0,20,0.477,0.477,0.92,0.92,2.7,2.7,4.35,4.35,124.16666666666667,124.16666666666667,20.666666666666668,20.666666666666668,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.037333333333333336,0.037333333333333336,1.72,1.72,24.166666666666668,24.166666666666668
756,54,13,Diffz,Diffz,20.0,20,0.477,0.477,0.92,0.92,2.7,2.7,4.35,4.35,124.16666666666667,124.16666666666667,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.07533333333333334,0.07533333333333334,0.473,0.473,0.037333333333333336,0.037333333333333336,1.72,1.72,24.166666666666668,24.166666666666668
757,55,0,,,20.0,20,0.5113333333333333,0.5113333333333333,0.96,0.96,2.9,2.9,4.95,4.95,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,1.1,1.1,0.07,0.07,0.387,0.387,0.04,0.04,1.6133333333333333,1.6133333333333333,24.166666666666668,24.166666666666668
758,55,1,Alfa,Alfa,20.0,20,0.5113333333333333,0.5113333333333333,0.96,0.96,2.9,2.9,4.95,4.95,124.16666666666667,124.16666666666667,19.333333333333332,19.333333333333332,1.1,1.1,0.07,0.07,0.387,0.387,0.034666666666666665,0.034666666666666665,1.6133333333333333,1.6133333333333333,24.166666666666668,24.166666666666668
759,55,2,Diffx,Diffx,20.0,20,0.5113333333333333,0.5113333333333333,0.96,0.96,2.9,2.9,4.95,4.95,124.16666666666667,124.16666666666667,22.0,22.0,1.1,1.1,0.07,0.07,0.387,0.387,0.034666666666666665,0.034666666666666665,1.6133333333333333,1.6133333333333333,24.166666666666668,24.166666666666668
760,55,3,JuvenileLeaves,JuvenileLeaves,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.96,0.96,2.9,2.9,4.95,4.95,124.16666666666667,124.16666666666667,22.0,22.0,1.1,1.1,0.07,0.07,0.387,0.387,0.034666666666666665,0.034666666666666665,1.6133333333333333,1.6133333333333333,24.166666666666668,24.166666666666668
761,55,4,Rmax_LTAR,Rmax_LTAR,17.333333333333332,17,0.58,0.58,0.96,0.96,2.9,2.9,4.95,4.95,124.16666666666667,124.16666666666667,22.0,22.0,1.1,1.1,0.07,0.07,0.387,0.387,0.034666666666666665,0.034666666666666665,1.6133333333333333,1.6133333333333333,24.166666666666668,24.166666666666668
762,55,5,n,n,17.333333333333332,17,0.58,0.58,0.96,0.96,2.9,2.9,4.95,4.95,124.16666666666667,124.16666666666667,22.0,22.0,1.1,1.1,0.07,0.07,0.387,0.387,0.034666666666666665,0.034666666666666665,1.4,1.4,24.166666666666668,24.166666666666668
763,55,6,Ks,Ks,17.333333333333332,17,0.58,0.58,0.96,0.96,2.9,2.9,4.95,4.95,124.16666666666667,124.16666666666667,22.0,22.0,1.1,1.1,0.07,0.07,0.387,0.387,0.034666666666666665,0.034666666666666665,1.4,1.4,27.5,27.5
764,55,7,Diffz,Diffz,17.333333333333332,17,0.58,0.58,0.96,0.96,2.9,2.9,4.95,4.95,124.16666666666667,124.16666666666667,22.0,22.0,0.9666666666666667,0.9666666666666667,0.07,0.07,0.387,0.387,0.034666666666666665,0.034666666666666665,1.4,1.4,27.5,27.5
765,55,8,LM_min,LM_min,17.333333333333332,17,0.58,0.58,0.96,0.96,2.9,2.9,4.95,4.95,112.5,112.5,22.0,22.0,0.9666666666666667,0.9666666666666667,0.07,0.07,0.387,0.387,0.034666666666666665,0.034666666666666665,1.4,1.4,27.5,27.5
766,55,9,thetaR,thetaR,17.333333333333332,17,0.58,0.58,0.96,0.96,2.9,2.9,4.95,4.95,112.5,112.5,22.0,22.0,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.387,0.387,0.034666666666666665,0.034666666666666665,1.4,1.4,27.5,27.5
767,55,10,PhyllFrmTassel,PhyllFrmTassel,17.333333333333332,17,0.58,0.58,0.96,0.96,3.3,3.3,4.95,4.95,112.5,112.5,22.0,22.0,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.387,0.387,0.034666666666666665,0.034666666666666665,1.4,1.4,27.5,27.5
768,55,11,Rmax_LTIR,Rmax_LTIR,17.333333333333332,17,0.58,0.58,0.88,0.88,3.3,3.3,4.95,4.95,112.5,112.5,22.0,22.0,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.387,0.387,0.034666666666666665,0.034666666666666665,1.4,1.4,27.5,27.5
769,55,12,StayGreen,StayGreen,17.333333333333332,17,0.58,0.58,0.88,0.88,3.3,3.3,4.35,4.35,112.5,112.5,22.0,22.0,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.387,0.387,0.034666666666666665,0.034666666666666665,1.4,1.4,27.5,27.5
770,55,13,thetaS,thetaS,17.333333333333332,17,0.58,0.58,0.88,0.88,3.3,3.3,4.35,4.35,112.5,112.5,22.0,22.0,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.4,1.4,27.5,27.5
771,56,0,,,20.0,20,0.477,0.477,0.88,0.88,2.9,2.9,4.95,4.95,118.33333333333333,118.33333333333333,18.0,18.0,0.9,0.9,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.04,0.04,1.6133333333333333,1.6133333333333333,27.5,27.5
772,56,1,n,n,20.0,20,0.477,0.477,0.88,0.88,2.9,2.9,4.95,4.95,118.33333333333333,118.33333333333333,18.0,18.0,0.9,0.9,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.04,0.04,1.4,1.4,27.5,27.5
773,56,2,thetaS,thetaS,20.0,20,0.477,0.477,0.88,0.88,2.9,2.9,4.95,4.95,118.33333333333333,118.33333333333333,18.0,18.0,0.9,0.9,0.08066666666666666,0.08066666666666666,0.473,0.473,0.04,0.04,1.4,1.4,27.5,27.5
774,56,3,Diffx,Diffx,20.0,20,0.477,0.477,0.88,0.88,2.9,2.9,4.95,4.95,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,0.9,0.9,0.08066666666666666,0.08066666666666666,0.473,0.473,0.04,0.04,1.4,1.4,27.5,27.5
775,56,4,LM_min,LM_min,20.0,20,0.477,0.477,0.88,0.88,2.9,2.9,4.95,4.95,130.0,130.0,20.666666666666668,20.666666666666668,0.9,0.9,0.08066666666666666,0.08066666666666666,0.473,0.473,0.04,0.04,1.4,1.4,27.5,27.5
776,56,5,JuvenileLeaves,JuvenileLeaves,17.333333333333332,17,0.477,0.477,0.88,0.88,2.9,2.9,4.95,4.95,130.0,130.0,20.666666666666668,20.666666666666668,0.9,0.9,0.08066666666666666,0.08066666666666666,0.473,0.473,0.04,0.04,1.4,1.4,27.5,27.5
777,56,6,Ks,Ks,17.333333333333332,17,0.477,0.477,0.88,0.88,2.9,2.9,4.95,4.95,130.0,130.0,20.666666666666668,20.666666666666668,0.9,0.9,0.08066666666666666,0.08066666666666666,0.473,0.473,0.04,0.04,1.4,1.4,24.166666666666668,24.166666666666668
778,56,7,Diffz,Diffz,17.333333333333332,17,0.477,0.477,0.88,0.88,2.9,2.9,4.95,4.95,130.0,130.0,20.666666666666668,20.666666666666668,1.0333333333333334,1.0333333333333334,0.08066666666666666,0.08066666666666666,0.473,0.473,0.04,0.04,1.4,1.4,24.166666666666668,24.166666666666668
779,56,8,StayGreen,StayGreen,17.333333333333332,17,0.477,0.477,0.88,0.88,2.9,2.9,4.35,4.35,130.0,130.0,20.666666666666668,20.666666666666668,1.0333333333333334,1.0333333333333334,0.08066666666666666,0.08066666666666666,0.473,0.473,0.04,0.04,1.4,1.4,24.166666666666668,24.166666666666668
780,56,9,PhyllFrmTassel,PhyllFrmTassel,17.333333333333332,17,0.477,0.477,0.88,0.88,3.3,3.3,4.35,4.35,130.0,130.0,20.666666666666668,20.666666666666668,1.0333333333333334,1.0333333333333334,0.08066666666666666,0.08066666666666666,0.473,0.473,0.04,0.04,1.4,1.4,24.166666666666668,24.166666666666668
781,56,10,Rmax_LTAR,Rmax_LTAR,17.333333333333332,17,0.5456666666666666,0.5456666666666666,0.88,0.88,3.3,3.3,4.35,4.35,130.0,130.0,20.666666666666668,20.666666666666668,1.0333333333333334,1.0333333333333334,0.08066666666666666,0.08066666666666666,0.473,0.473,0.04,0.04,1.4,1.4,24.166666666666668,24.166666666666668
